date,time,name,flyer,url,host,city,region,source,labels
2026-06-26,19:00,Mokkaliente OpenAir,https://www.latino.ch/images/m/62/62acb6b913fa5a1954f6e6245a228cf23739b6e01238a897dbf14898fe6676db.jpg,https://www.latino.ch/events/mokkaliente-openair-2026-06-26-mokka-thun-3600,Mokka Thun,3600,Region Bern,latino.ch,live-musik|openair|party|show
2026-06-26,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-06-26-ritmo-latino-wohlen,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-06-26,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/venues/5482f2a87669727a94630400/events/2026-06-26,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,party
2026-06-26,19:30,Foundation of Zoukatoms mit Olga & Fernando,https://www.latino.ch/images/m/05/0535d3ec72e45302bead92c912c020c8a2c8518847cd3bc2b4def7b13dea94c4.jpg,https://www.latino.ch/venues/6a063494f173110019c2e0e9/events/2026-06-26,Club Silbando,8005 Zürich,Region Zürich,latino.ch,kurs|party
2026-06-26,20:00,"Bachata Intermediate (gute Basis-Stufe, verbindet Basiselemente)",https://www.latino.ch/images/m/49/497bd347dfba3c376429dabab8543bf25410c8c4542f789ba2a8ca268b0a1c1e.jpg,https://www.latino.ch/venues/69de71f2f17311001fc2dde5/events/2026-06-26,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,
2026-06-26,20:00,Kt. Aargau -Salsa & Bachata-Tanzabende im Rössli-Saal (180m2) mit DJ Theo,https://www.latino.ch/images/m/e9/e9c89c7c2acbb957c3e99622220e77fd7b707e5aabd67a0b559aa837438dfd1f.jpg,https://www.latino.ch/events/kt-aargau-salsa-und-bachata-tanzabende-im-roessli-saal-180m2-mit-dj-theo-2026-06-26-restaurant-roessli-saal-4852-rothrist,"Restaurant Rössli ""Saal""",4852 Rothrist,Region Solothurn & Aarau,latino.ch,party
2026-06-26,20:30,Bachata Workshop mit Jenny & Mario (Salsapami),https://www.latino.ch/images/m/05/0535d3ec72e45302bead92c912c020c8a2c8518847cd3bc2b4def7b13dea94c4.jpg,https://www.latino.ch/venues/6a063494f173110019c2e0e9/events/2026-06-26,Club Silbando,8005 Zürich,Region Zürich,latino.ch,kurs|party
2026-06-26,20:30,Friday Social,https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/venues/5482f2a87669727a94630400/events/2026-06-26,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,party
2026-06-26,20:30,Salsa Workshop mit Lea & Sven,https://www.latino.ch/images/m/05/0535d3ec72e45302bead92c912c020c8a2c8518847cd3bc2b4def7b13dea94c4.jpg,https://www.latino.ch/venues/6a063494f173110019c2e0e9/events/2026-06-26,Club Silbando,8005 Zürich,Region Zürich,latino.ch,kurs|party
2026-06-26,21:00,FridayNight @ Bananenreiferei,https://www.latino.ch/images/m/13/13e85e36a33e39d7953e0488a78b18ff9b9dfc7c706e436636f150e123d3b37c.jpg,https://www.latino.ch/events/fridaynight-um-bananenreiferei-2026-06-26-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,party
2026-06-26,21:10,Bachata Influence,https://www.latino.ch/images/m/49/497bd347dfba3c376429dabab8543bf25410c8c4542f789ba2a8ca268b0a1c1e.jpg,https://www.latino.ch/venues/69de71f2f17311001fc2dde5/events/2026-06-26,DanceSquare22,8048 Zürich,Region Zürich,latino.ch,
2026-06-26,21:30,Fiesta Bachata - 3 Workshops und 3 Floors,https://www.latino.ch/images/m/05/0535d3ec72e45302bead92c912c020c8a2c8518847cd3bc2b4def7b13dea94c4.jpg,https://www.latino.ch/venues/6a063494f173110019c2e0e9/events/2026-06-26,Club Silbando,8005 Zürich,Region Zürich,latino.ch,kurs|party
2026-06-26,21:30,Suave Salsa Party,https://www.latino.ch/images/m/7c/7c40404543684341a3dc820a73f92425f23b1d6909b96926b8bc59906d213861.jpg,https://www.latino.ch/events/suave-salsa-party-2026-06-26-badener-tanzcentrum-5400-baden,Badener Tanzcentrum,5400 Baden,Region Solothurn & Aarau,latino.ch,party
2026-06-27,16:30,K-POP DANCE,https://www.latino.ch/images/m/aa/aaddba53691a36e303ad799ac5f7da5ed54f3b767f16d2b8d40d53fcfe4d93ac.jpg,https://www.latino.ch/events/k-pop-dance-2026-06-27-dance-spot-zurich-tanzschule-8152-opfikon,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-27,16:30,Verano Stadtfest Solothurn,https://www.latino.ch/images/m/8b/8b46c1eb1f277ae3b0cd7d280ed075db859aab7aedd90fd5719cb59a71104098.jpg,https://www.latino.ch/events/verano-stadtfest-solothurn-2026-06-27-klosterplatz-solothurn,KLOSTER­PLATZ,Solothurn,Region Solothurn & Aarau,latino.ch,kurs|live-musik|openair|party
2026-06-27,17:00,1. Rooftop-Party des Jahres,https://www.latino.ch/images/m/d0/d091e9610804748f95a4b41a8fc93b00ffb762d9c2e0f23702609f310e412ad8.jpg,https://www.latino.ch/events/1-rooftop-party-des-jahres-2026-06-27-rooftop-bar-und-events-aarau-5000-aargau,ROOFTOP BAR & EVENTS AARAU,5000 Aargau,Region Solothurn & Aarau,latino.ch,
2026-06-27,17:00,SalsAbove,https://www.latino.ch/images/m/1e/1e935917713a046a175e83bef40cdddb81b9bf9dedb893bb37b865d5566423f0.jpg,https://www.latino.ch/events/salsabove-2026-06-27-above-rooftop-bern,Above rooftop,Bern,Region Bern,latino.ch,live-musik|party|show
2026-06-27,18:00,LATIN SUNSET OPEN AIR! - SOLOTHURN,https://www.latino.ch/images/m/89/8918d44d6e93b1cef1ac8a30ad7cdf0247f690b5c8c29e9fae2d3bd68ea03f1c.jpg,https://www.latino.ch/events/latin-sunset-open-air-solothurn-2026-06-27-tc-cis-solothurn-4503-solothurn,TC CIS SOLOTHURN,4503 Solothurn,Region Solothurn & Aarau,latino.ch,kurs|openair|party
2026-06-27,20:00,Kizomba Night,https://www.latino.ch/images/m/dc/dc4ee9e04ad764e50662edc80da48b74a6f9a720b6b35c1b596f45d864791f8b.jpg,https://www.latino.ch/events/kizomba-night-2026-06-27-rue-de-bourgogne-60-2000-neuchatel-switzerland-2034-neuchatel,"rue de bourgogne 60 , 2000 Neuchâtel, Switzerland",2034 Neuchâtel,West Schweiz,latino.ch,
2026-06-27,21:00,SALSA NIGHT BASEL,https://www.latino.ch/images/m/26/263e3dcfc3c6f12f800c2876773200df5c6e2b9667bfb32d08ef571ed47edabf.jpg,https://www.latino.ch/events/salsa-night-basel-2026-06-27-corrientes-basel-switzerland,Corrientes,"Basel, Switzerland",Region Basel,latino.ch,
2026-06-27,21:00,WHITE PARTY SPECIAL * SALSA *BACHATA *KIZOMBA,https://www.latino.ch/images/m/96/96cdc9c97a37db1c07b99413e900615b808a04fdc2233f95e40dfd57d0ce8f24.jpg,https://www.latino.ch/events/white-party-special-star-salsa-star-bachata-star-kizomba-2026-06-27-stadt-cafe-solothurn,STADT CAFE,Solothurn,Region Solothurn & Aarau,latino.ch,party
2026-06-27,21:30,★ LA NOCHE DE CUBA ★ DJs Inmenso & Nando Bananenreiferei (4 Floors),https://www.latino.ch/images/m/70/703a8d435efcccd238d91f808cf3cf494e469f4b81e1f06abd2bee82aecea1ca.jpg,https://www.latino.ch/events/la-noche-de-cuba-djs-inmenso-and-nando-bananenreiferei-4-floors-2026-06-27-bananenreiferei-zurich-switzerland,Bananenreiferei,"Zürich, Switzerland",Region Zürich,latino.ch,
2026-06-28,11:00,Cuban Styling Special (Salsa) mit Mirjam und Julio Napoles,https://www.latino.ch/images/m/79/798c554bba10fec78ce749176bdd1158d67ae1b62b15d36510b0379fbd250def.jpg,https://www.latino.ch/events/cuban-styling-special-salsa-mit-mirjam-und-julio-napoles-2026-06-28-tanzschule-danzarte-3018-bern,Tanzschule Danzarte,3018 Bern,Region Bern,latino.ch,kurs
2026-06-28,16:00,Mambo Social,https://www.latino.ch/images/m/17/17e65837901e590ca338ff9ee50cbaf8fb0d4f5b122e8914a22376a37242e9b0.jpg,https://www.latino.ch/events/mambo-social-2026-06-28-salsadancers-tanzstudio-3005-bern-be,Salsadancers Tanzstudio,3005 Bern BE,Region Bern,latino.ch,party
2026-06-28,18:00,Arena Open Air – Salsa & Bachata Edition,https://www.latino.ch/images/m/43/43ccaa769a740edf0db5dc0407bb89b51959cb68421af003e83f5d084e1fdd4c.jpg,https://www.latino.ch/events/arena-open-air-salsa-and-bachata-edition-2026-06-28-soactive-sportzentrum-cis-solothurn,SOACTIVE SPORTZENTRUM (CIS),Solothurn,Region Solothurn & Aarau,latino.ch,kurs|openair|party
2026-06-28,18:00,Salsa y Pasion meets Tarde Cubana,https://www.latino.ch/images/m/95/954f3a6fe7d536741b673171ea423f0cb6d9beb17772527c1a10e89402d77d63.jpg,https://www.latino.ch/events/salsa-y-pasion-meets-tarde-cubana-2026-06-28-blue-turtle-beach-3705-faulensee,Blue Turtle Beach,3705 Faulensee,Region Bern,latino.ch,live-musik|openair|party|show
2026-06-28,18:30,Tarde Cubana im «Sternen» Bümpliz,https://www.latino.ch/images/m/f8/f85ff03c4f961a58925a4c63da29afa0fbb4aaf8d801f92c037d658f485c0459.jpg,https://www.latino.ch/events/tarde-cubana-im-sternen-buempliz-2026-06-28-sternensaal-buempliz-3018-bern,Sternensaal Bümpliz,3018 Bern,Region Bern,latino.ch,party
2026-06-28,19:00,Jeden Sonntag ★ WELCOME TO THE SUNNY SIDE​ ★ SALSA & BACHATA SUNSET DANCE Party mit DJ Theo,https://www.latino.ch/images/m/d2/d2c69d2e629980caeb08ce6a2a8c8c38ea4be9da658d04ebaf22197f3a29fa11.jpg,https://www.latino.ch/events/jeden-sonntag-welcome-to-the-sunny-side-salsa-und-bachata-sunset-dance-party-mit-dj-theo-2026-06-28-strandbad-lido-6006-luzern,Strandbad Lido,6006 Luzern,Zentral Schweiz,latino.ch,openair|party
2026-06-28,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-06-28-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-06-29,17:15,Salsa Tanzkurs Basic Level 2 - in Solothurn,https://www.latino.ch/images/m/d9/d96288c5b6c73f20a5971b1e7db2e4bbe18e5fc925d56de81fa2ebf5999f4174.jpg,https://www.latino.ch/events/salsa-tanzkurs-basic-level-2-in-solothurn-2026-06-29-latinwelt-tanzschule-4500-solothurn,Latinwelt Tanzschule,4500 Solothurn,Region Solothurn & Aarau,latino.ch,kurs
2026-06-29,18:00,Ladies Style Salsa & Bachata Solokurs,https://www.latino.ch/images/m/7c/7cfee2625edc61e92303d8d74f7f8efabaaebde19dbaf95e1f1f507bd8dbbe1f.jpg,https://www.latino.ch/events/ladies-style-salsa-und-bachata-solokurs-2026-06-29-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-06-29,18:00,Montags in Bern Kubanische Tanzkurse mit Mijail Galano ( Son - Casino - Timba - Men Style),https://www.latino.ch/images/m/99/990259c7e6a22687549b32f163565ad97d26055d31dc77fb7e9df48f68998d6a.jpg,https://www.latino.ch/events/montags-in-bern-kubanische-tanzkurse-mit-mijail-galano-son-casino-timba-men-style-2026-06-29-mijailgalano-point-ch-3007-bern,mijailgalano.ch,3007 Bern,Region Bern,latino.ch,
2026-06-29,18:20,SALSA PARTNERWORK,https://www.latino.ch/images/m/82/8214705cd02e2809dc4c90e86d16f337db6334a77abbbb1ae865bb13b170e2e2.jpg,https://www.latino.ch/venues/69d65197f1731100137710f5/events/2026-06-29,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-29,18:30,"Bachata Starter (von Null, ohne Erfahrung)",https://www.latino.ch/images/m/11/113bc7568759816ce72dfa6496fc7442372e5e9cbe82f7ef7476cc1ad31747c9.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-29,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-29,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-06-29-dance-square-22-zuerich-switzerland,Dance Square 22,"Zürich, Switzerland",Region Zürich,latino.ch,kurs
2026-06-29,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-06-29,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-06-29,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-06-29-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-06-29,19:20,BACHATA FUSION 2 (Fortgeschrittene),https://www.latino.ch/images/m/82/8214705cd02e2809dc4c90e86d16f337db6334a77abbbb1ae865bb13b170e2e2.jpg,https://www.latino.ch/venues/69d65197f1731100137710f5/events/2026-06-29,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-29,19:30,Bachata Beginner 2 (gute Basis-Kenntnisse),https://www.latino.ch/images/m/11/113bc7568759816ce72dfa6496fc7442372e5e9cbe82f7ef7476cc1ad31747c9.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-29,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-29,19:30,Lounge@Bananenreiferei,https://www.latino.ch/images/m/3e/3e507bd053fc83ae81824e1a343d2e1d0c7f94091300f7176048e83c0ac24a75.jpg,https://www.latino.ch/events/lounge-um-bananenreiferei-2026-06-29-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,party
2026-06-29,19:30,Salsa Mittelstufe ( M-F ) (Montags Monday Lunes),https://www.latino.ch/images/m/c8/c86a138aa58a5ce013cd1764d991c1113524d7609caeb94688dd1efd96b86952.jpg,https://www.latino.ch/venues/57a9c89b4fce0e32ab186d22/events/2026-06-29,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,kurs
2026-06-29,20:20,BACHATA LADY STYLE,https://www.latino.ch/images/m/82/8214705cd02e2809dc4c90e86d16f337db6334a77abbbb1ae865bb13b170e2e2.jpg,https://www.latino.ch/venues/69d65197f1731100137710f5/events/2026-06-29,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-29,20:30,Bachata Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-06-29,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-06-29,20:40,Bachata Intermediate,https://www.latino.ch/images/m/11/113bc7568759816ce72dfa6496fc7442372e5e9cbe82f7ef7476cc1ad31747c9.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-29,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-29,21:00,Salsa Cubana Mittelstufe – Montagskurs Monday bei Fuego y Pasión,https://www.latino.ch/images/m/c8/c86a138aa58a5ce013cd1764d991c1113524d7609caeb94688dd1efd96b86952.jpg,https://www.latino.ch/venues/57a9c89b4fce0e32ab186d22/events/2026-06-29,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,kurs
2026-06-30,18:00,"Starter (von Null, ohne Erfahrung)",https://www.latino.ch/images/m/a3/a3ead155a0784e220010fa82b67d6124d900ee9e663200a12d523d655e5ac897.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-30,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-30,18:30,AFRO & REGGAETON,https://www.latino.ch/images/m/0b/0bc173e045784a084bb617b3107d0b1cb3512198d5ed26a90bffd097ec531dc5.jpg,https://www.latino.ch/venues/69d65197f1731100137710f5/events/2026-06-30,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-30,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-06-30-schulhaus-kornhaus-8005-zuerich,Schulhaus Kornhaus,8005 Zürich,Region Zürich,latino.ch,kurs
2026-06-30,19:00,Bachata Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-06-30,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-06-30,19:00,Beginner 2 (gute Basis-Kenntnisse),https://www.latino.ch/images/m/a3/a3ead155a0784e220010fa82b67d6124d900ee9e663200a12d523d655e5ac897.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-30,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-30,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-06-30-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-06-30,19:30,HIP HOP DANCE,https://www.latino.ch/images/m/0b/0bc173e045784a084bb617b3107d0b1cb3512198d5ed26a90bffd097ec531dc5.jpg,https://www.latino.ch/venues/69d65197f1731100137710f5/events/2026-06-30,DANCE SPOT ZURICH Tanzschule,8152 Opfikon,Region Zürich,latino.ch,kurs
2026-06-30,19:30,Salsa First Steps für Einsteiger (Dienstag),https://www.latino.ch/images/m/97/97bc9d1e525711159ea99eb73ccf01e82bc4aac95795cf6dcf4e3e550c214092.jpg,https://www.latino.ch/venues/57a9c89b4fce0e32ab186d22/events/2026-06-30,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,kurs
2026-06-30,20:00,"Intermediate (gute Basis-Stufe, verbindet Basiselemente)",https://www.latino.ch/images/m/a3/a3ead155a0784e220010fa82b67d6124d900ee9e663200a12d523d655e5ac897.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-30,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-30,20:30,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-06-30,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-06-30,21:00,Bachata Social,https://www.latino.ch/images/m/a3/a3ead155a0784e220010fa82b67d6124d900ee9e663200a12d523d655e5ac897.jpg,https://www.latino.ch/venues/69f0bf2bf173110013c2debc/events/2026-06-30,BachaSuave Studio,6343 Rotkreuz,Zentral Schweiz,latino.ch,
2026-06-30,21:00,Salsa Anfänger Level 2 – 3 Dienstag Tuesday FuegoyPasion,https://www.latino.ch/images/m/97/97bc9d1e525711159ea99eb73ccf01e82bc4aac95795cf6dcf4e3e550c214092.jpg,https://www.latino.ch/venues/57a9c89b4fce0e32ab186d22/events/2026-06-30,Tanzschule Fuegoypasion,8003 Zürich,Region Zürich,latino.ch,kurs
2026-07-01,18:00,Afro-Cuban Salsa Solokurs,https://www.latino.ch/images/m/54/54036b972b83db1a764591fa1a29fed3fb0747f85eebcac519153762c1708e05.jpg,https://www.latino.ch/events/afro-cuban-salsa-solokurs-2026-07-01-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,kurs
2026-07-01,18:00,Bachata Rueda Kurs in St.Gallen!!!,https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-01,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-01,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-07-01-united-dance-studio-8048-zuerich,United Dance Studio,8048 Zürich,Region Zürich,latino.ch,kurs
2026-07-01,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-01-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-01,19:15,"Salsa Rueda Kurs ""Mittelstufe*",https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-01,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-01,20:00,Salsaare,https://www.latino.ch/images/m/84/841dcd85e00e7f3682b88f2e85fdeea05599359957f7664f1687fe4deca6b35a.jpg,https://www.latino.ch/events/salsaare-2026-07-01-lounge-schwellenmaetteli-bern,Lounge Schwellenmätteli,Bern,Region Bern,latino.ch,
2026-07-01,20:30,Social Dance Night jeden Mittwoch in St. Gallen!!!,https://www.latino.ch/images/m/a8/a8a9eb196f65fea731be26a96bf11790b8c65160adea972815077b223609b4c9.jpg,https://www.latino.ch/venues/64f5c5088d4cb80001995825/events/2026-07-01,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,kurs|party
2026-07-01,21:00,SALSAMOODS,https://www.latino.ch/images/m/91/9191ee84cf6cfd56ecc1ad12a842f0c91502bf48b93eaff5ca3bcf0c1970938b.jpg,https://www.latino.ch/events/salsamoods-2026-07-01-club-el-social-im-viadukt-10-zuerich-switzerland,Club el Social im Viadukt 10,"Zürich, Switzerland",Region Zürich,latino.ch,
2026-07-01,21:00,"🔥Dein wöchentliches Salsa Social – Jeden Mittwoch im Corrientes, Basel! 💃🕺",https://www.latino.ch/images/m/6b/6b6bc49de38626136f5bf01bc9582d80e7cbd6b4463464907e1a3fb835ce526a.jpg,https://www.latino.ch/events/dein-woechentliches-salsa-social-jeden-mittwoch-im-corrientes-basel-2026-07-01-corrientes-basel-4053-basel,Corrientes Basel,4053 Basel,Region Basel,latino.ch,
2026-07-02,18:50,Vive Bailando - Salsa & Bachata,https://www.latino.ch/images/m/41/41b3314822c175b4430b7166abdc3ded9b005bb2f0356bbc705d8c82c61690d5.jpg,https://www.latino.ch/events/vive-bailando-salsa-und-bachata-2026-07-02-united-dance-studio-8048-zuerich,United Dance Studio,8048 Zürich,Region Zürich,latino.ch,kurs
2026-07-02,19:00,"Arena Open Air - Salsa, Bachata… Afterwork!",https://www.latino.ch/images/m/21/215b2f1fbeb1399008dd8aac4011d7d23cc1e27c673b57176c5562fd8bb30bdf.jpg,https://www.latino.ch/events/arena-open-air-salsa-bachata-dot-dot-dot-afterwork-2026-07-02-tc-cis-solothurn-solothurn-switzerland,TC CIS SOLOTHURN,"Solothurn, Switzerland",Region Solothurn & Aarau,latino.ch,kurs|openair|party
2026-07-02,19:00,Salsa Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-02,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-02,19:00,"Täglich Salsa-, Bachata- und Kizombakurse",https://www.latino.ch/images/m/db/db14097ef21a303f6834826c7299758a230b5da4cf0c9da5e17f57c5f5b5a963.jpg,https://www.latino.ch/events/taeglich-salsa-bachata-und-kizombakurse-2026-07-02-salsaole-5610-wohlen-ag,SalsaOlé,5610 Wohlen AG,Region Solothurn & Aarau,latino.ch,
2026-07-02,19:30,AXcent Dance - Bachata Lady Style Open Level,https://www.latino.ch/images/m/6a/6a254b10f17311000dc33856.jpg,https://www.latino.ch/events/axcent-dance-bachata-lady-style-open-level-2026-07-02-axcent-dance-zurich,AXcent Dance,Zurich,Region Zürich,latino.ch,kurs
2026-07-02,20:00,► MI SALSA ◄ Jeden Donnerstag 2 Floors VIOR CLUB,https://www.latino.ch/images/m/8b/8be2da832691df1d576e8b4bfad6bf89834c5d9a1a0d8938d2d54c475100c814.jpg,https://www.latino.ch/events/mi-salsa-jeden-donnerstag-2-floors-vior-club-2026-07-02-vior-club-8001-zurich,Vior Club,8001 Zürich,Region Zürich,latino.ch,
2026-07-02,20:15,"Deine wöchentliche Salsa, Bachata & Kizomba Practica in Basel!",https://www.latino.ch/images/m/c6/c60c749c5b3291948f8392af650e4dba601c79878b2e1e08a0fcd31d0b97d0d0.jpg,https://www.latino.ch/events/deine-woechentliche-salsa-bachata-und-kizomba-practica-in-basel-2026-07-02-leimgrubenweg-9d-4053-basel-switzerland-4053-basel,"Leimgrubenweg 9d, 4053 Basel, Switzerland",4053 Basel,Region Basel,latino.ch,
2026-07-02,20:30,Bachata Kurs,https://www.latino.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/672b796ecd590400010ad46d/events/2026-07-02,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,kurs
2026-07-02,20:30,La Bola - Salsa Cubana,https://www.latino.ch/images/m/d7/d78139147ef1891f5ec3c0c4429fbf1849b75aca903a839903a48c181d775112.jpg,https://www.latino.ch/events/la-bola-salsa-cubana-2026-07-02-tanz-tanzbar-zofingen-4800-zofingen,"""TANZ"" TanzBar Zofingen",4800 Zofingen,Region Solothurn & Aarau,latino.ch,party
2026-07-02,21:00,ENCANTO,https://www.latino.ch/images/m/09/0918f2551939bfa3a74a292df3b8459c4bd679ced2e08a324ebc322219fce3d9.jpg,https://www.latino.ch/events/encanto-2026-07-02-bungalow-2503-biel-strich-bienne,BUNGALOW,2503 Biel/Bienne,Region Bern,latino.ch,
